 เลขรหัสสถานศึกษา , จังหวัด , ขื่อโรงเรียน , ประเภทสถานศึกษา , ระดับชั้น , ประเภทวิชา , สาขาวิชา , ผู้สำเร็จการศึกษา , ติดตามได้ , ศึกษาต่อ , รองานหรือว่างงาน , ทำงานรัฐวิสาหกิจ , ทำงานราชการ , ทำงานเอกชน , อาชีพอิสระ , อื่น ๆ 
1325046101,ปราจีนบุรี,วิทยาลัยเทคนิคบูรพาปราจีน,รัฐ,ปวส.,อุตสาหกรรม,เทคนิคการผลิต,7,7,    ,1,    ,    ,4,2,    
1325046101,ปราจีนบุรี,วิทยาลัยเทคนิคบูรพาปราจีน,รัฐ,ปวส.,อุตสาหกรรม,เมคคาทรอนิกส์และหุ่นยนต์,20,20,    ,7,    ,    ,7,6,    
1325046101,ปราจีนบุรี,วิทยาลัยเทคนิคบูรพาปราจีน,รัฐ,ปวส.,อุตสาหกรรม,ไฟฟ้า,19,19,    ,4,    ,1,7,7,    
1325100022,ปราจีนบุรี,วิทยาลัยอาชีวศึกษาพณิชยการปราจีนบุรี,เอกชน,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,16,    ,    ,    ,    ,    ,    ,    ,    
1325100022,ปราจีนบุรี,วิทยาลัยอาชีวศึกษาพณิชยการปราจีนบุรี,เอกชน,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,คอมพิวเตอร์ธุรกิจ,47,    ,    ,    ,    ,    ,    ,    ,    
1325100022,ปราจีนบุรี,วิทยาลัยอาชีวศึกษาพณิชยการปราจีนบุรี,เอกชน,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,ธุรกิจค้าปลีก,5,    ,    ,    ,    ,    ,    ,    ,    
1325100022,ปราจีนบุรี,วิทยาลัยอาชีวศึกษาพณิชยการปราจีนบุรี,เอกชน,ปวส.,พาณิชยกรรม/บริหารธุรกิจ,เทคโนโลยีธุรกิจดิจิทัล,52,    ,    ,    ,    ,    ,    ,    ,    
1325100022,ปราจีนบุรี,วิทยาลัยอาชีวศึกษาพณิชยการปราจีนบุรี,เอกชน,ปวส.,พาณิชยกรรม/บริหารธุรกิจ,การจัดการธุรกิจค้าปลีก,7,    ,    ,    ,    ,    ,    ,    ,    
1325100022,ปราจีนบุรี,วิทยาลัยอาชีวศึกษาพณิชยการปราจีนบุรี,เอกชน,ปวส.,พาณิชยกรรม/บริหารธุรกิจ,การตลาด,9,    ,    ,    ,    ,    ,    ,    ,    
1325100022,ปราจีนบุรี,วิทยาลัยอาชีวศึกษาพณิชยการปราจีนบุรี,เอกชน,ปวส.,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,24,    ,    ,    ,    ,    ,    ,    ,    
1325100023,ปราจีนบุรี,วิทยาลัยเทคโนโลยีสายมิตรปราจีนบุรี,เอกชน,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,3,    ,    ,    ,    ,    ,    ,    ,    
1325100023,ปราจีนบุรี,วิทยาลัยเทคโนโลยีสายมิตรปราจีนบุรี,เอกชน,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,คอมพิวเตอร์ธุรกิจ,11,10,5,    ,    ,    ,    ,5,    
1325100023,ปราจีนบุรี,วิทยาลัยเทคโนโลยีสายมิตรปราจีนบุรี,เอกชน,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,ธุรกิจค้าปลีก,25,14,8,    ,5,    ,    ,1,    
1325100023,ปราจีนบุรี,วิทยาลัยเทคโนโลยีสายมิตรปราจีนบุรี,เอกชน,ปวช.,อุตสาหกรรม,ช่างไฟฟ้ากำลัง,8,8,5,    ,    ,    ,    ,2,1
1325100023,ปราจีนบุรี,วิทยาลัยเทคโนโลยีสายมิตรปราจีนบุรี,เอกชน,ปวช.,อุตสาหกรรม,ช่างยนต์,10,5,5,    ,    ,    ,    ,    ,    
1325100023,ปราจีนบุรี,วิทยาลัยเทคโนโลยีสายมิตรปราจีนบุรี,เอกชน,ปวส.,พาณิชยกรรม/บริหารธุรกิจ,เทคโนโลยีธุรกิจดิจิทัล,20,16,    ,3,1,    ,    ,12,    
1325100023,ปราจีนบุรี,วิทยาลัยเทคโนโลยีสายมิตรปราจีนบุรี,เอกชน,ปวส.,พาณิชยกรรม/บริหารธุรกิจ,การจัดการธุรกิจค้าปลีก,35,30,    ,    ,26,    ,    ,4,    
1325100023,ปราจีนบุรี,วิทยาลัยเทคโนโลยีสายมิตรปราจีนบุรี,เอกชน,ปวส.,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,17,15,    ,2,    ,    ,    ,13,    
1325100023,ปราจีนบุรี,วิทยาลัยเทคโนโลยีสายมิตรปราจีนบุรี,เอกชน,ปวส.,อุตสาหกรรม,เทคนิคเครื่องกล,6,5,    ,    ,    ,    ,    ,5,    
1325100023,ปราจีนบุรี,วิทยาลัยเทคโนโลยีสายมิตรปราจีนบุรี,เอกชน,ปวส.,อุตสาหกรรม,ไฟฟ้า,18,14,    ,    ,4,    ,    ,10,    
1325100025,ปราจีนบุรี,วิทยาลัยเทคโนโลยีนครกบินทร์,เอกชน,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,4,    ,    ,    ,    ,    ,    ,    ,    
1325100025,ปราจีนบุรี,วิทยาลัยเทคโนโลยีนครกบินทร์,เอกชน,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,คอมพิวเตอร์ธุรกิจ,4,    ,    ,    ,    ,    ,    ,    ,    
1325100025,ปราจีนบุรี,วิทยาลัยเทคโนโลยีนครกบินทร์,เอกชน,ปวช.,อุตสาหกรรม,ช่างไฟฟ้ากำลัง,1,    ,    ,    ,    ,    ,    ,    ,    
1325100025,ปราจีนบุรี,วิทยาลัยเทคโนโลยีนครกบินทร์,เอกชน,ปวช.,อุตสาหกรรม,ช่างยนต์,4,    ,    ,    ,    ,    ,    ,    ,    
1326016101,นครนายก,วิทยาลัยเทคนิคนครนายก,รัฐ,ป.ตรี,พาณิชยกรรม/บริหารธุรกิจ,การจัดการสำนักงาน,6,6,    ,    ,    ,    ,3,3,    
1326016101,นครนายก,วิทยาลัยเทคนิคนครนายก,รัฐ,ป.ตรี,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,24,24,    ,    ,    ,15,9,    ,    
1326016101,นครนายก,วิทยาลัยเทคนิคนครนายก,รัฐ,ป.ตรี,พาณิชยกรรม/บริหารธุรกิจ,คอมพิวเตอร์ธุรกิจ,4,4,    ,    ,    ,3,1,    ,    
1326016101,นครนายก,วิทยาลัยเทคนิคนครนายก,รัฐ,ป.ตรี,อุตสาหกรรม,เทคโนโลยีไฟฟ้า,11,11,    ,    ,4,2,4,1,    
1326016101,นครนายก,วิทยาลัยเทคนิคนครนายก,รัฐ,ป.ตรี,อุตสาหกรรม,เทคโนโลยีการผลิต,1,1,    ,    ,    ,    ,    ,1,    
1326016101,นครนายก,วิทยาลัยเทคนิคนครนายก,รัฐ,ป.ตรี,อุตสาหกรรม,เทคโนโลยีอิเล็กทรอนิกส์,7,7,    ,    ,    ,2,3,2,    
1326016101,นครนายก,วิทยาลัยเทคนิคนครนายก,รัฐ,ปวช.,เทคโนโลยีสารสนเทศและการสื่อสาร,เทคโนโลยีสารสนเทศ,32,32,27,    ,    ,    ,2,3,    
1326016101,นครนายก,วิทยาลัยเทคนิคนครนายก,รัฐ,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,โลจิสติกส์,27,27,20,    ,    ,    ,4,3,    
1326016101,นครนายก,วิทยาลัยเทคนิคนครนายก,รัฐ,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,การจัดการสำนักงาน,5,5,4,    ,    ,    ,    ,1,    
1326016101,นครนายก,วิทยาลัยเทคนิคนครนายก,รัฐ,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,การตลาด,23,23,20,    ,    ,    ,    ,3,    
1326016101,นครนายก,วิทยาลัยเทคนิคนครนายก,รัฐ,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,29,29,26,    ,    ,1,2,    ,    
1326016101,นครนายก,วิทยาลัยเทคนิคนครนายก,รัฐ,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,คอมพิวเตอร์ธุรกิจ,55,55,50,    ,    ,    ,2,3,0
1326016101,นครนายก,วิทยาลัยเทคนิคนครนายก,รัฐ,ปวช.,ศิลปกรรม,การออกแบบ,10,10,9,    ,    ,    ,1,    ,    
